File,identifier,isla,distancia LP-ACO,distancia LLM,media,ganador
3453103c54059e57fa238b63c75a3fa5,1746490919,0,15.80874093467127,17.623789314444288,16.71626512455778,Evaluador
3453103c54059e57fa238b63c75a3fa5,1746490919,0,15.80874093467127,17.623789314444288,16.71626512455778,Evaluador
3453103c54059e57fa238b63c75a3fa5,1746494622,0,15.80874093467127,18.942893022917016,17.37581697879414,Evaluador
3453103c54059e57fa238b63c75a3fa5,1746499826,2,15.80874093467127,21.74450079019861,18.77662086243494,Evaluador
3453103c54059e57fa238b63c75a3fa5,1746496504,2,15.80874093467127,19.816324568914588,17.81253275179293,Evaluador
3453103c54059e57fa238b63c75a3fa5,1746492541,2,15.80874093467127,17.232912723370656,16.52082682902096,Evaluador
34c2a5bb2abdefbef7bc0ffa1eb1c468,1746499826,2,15.248487728220788,20.277716187552024,17.763101957886406,Evaluador
34c2a5bb2abdefbef7bc0ffa1eb1c468,1746490919,0,15.248487728220788,19.160263271401,17.204375499810894,Evaluador
34c2a5bb2abdefbef7bc0ffa1eb1c468,1746490919,0,15.248487728220788,19.160263271401,17.204375499810894,Evaluador
34c2a5bb2abdefbef7bc0ffa1eb1c468,1746494622,0,15.248487728220788,17.970256037282738,16.609371882751763,Evaluador
34c2a5bb2abdefbef7bc0ffa1eb1c468,1746499826,2,15.248487728220788,18.20597587302155,16.72723180062117,Evaluador
34c2a5bb2abdefbef7bc0ffa1eb1c468,1746496504,2,15.248487728220788,18.206954237820565,16.727720983020674,Evaluador
34c2a5bb2abdefbef7bc0ffa1eb1c468,1746492541,2,15.248487728220788,17.249624771887422,16.249056250054103,Evaluador
280854846b3f43a38f7fcdd2fd7ba335,1746499826,2,7.032191251385065,7.931732060668764,7.481961656026915,Evaluador
280854846b3f43a38f7fcdd2fd7ba335,1746490919,0,7.032191251385065,8.155834087456101,7.594012669420583,Evaluador
280854846b3f43a38f7fcdd2fd7ba335,1746490919,0,7.032191251385065,8.155834087456101,7.594012669420583,Evaluador
280854846b3f43a38f7fcdd2fd7ba335,1746494622,0,7.032191251385065,7.428213576558323,7.2302024139716945,Evaluador
280854846b3f43a38f7fcdd2fd7ba335,1746499826,2,7.032191251385065,7.032191251385066,7.032191251385065,Evaluador
280854846b3f43a38f7fcdd2fd7ba335,1746496504,2,7.032191251385065,7.032191251385065,7.032191251385065,Empate
280854846b3f43a38f7fcdd2fd7ba335,1746492541,2,7.032191251385065,7.032191251385066,7.032191251385065,Evaluador
385a1bf6f35a6c27a9c25cad40c4df3b,1746499826,2,7.112737275922118,8.15666777473501,7.634702525328564,Evaluador
385a1bf6f35a6c27a9c25cad40c4df3b,1746490919,0,7.112737275922118,7.911620367888151,7.512178821905135,Evaluador
385a1bf6f35a6c27a9c25cad40c4df3b,1746490919,0,7.112737275922118,7.911620367888151,7.512178821905135,Evaluador
385a1bf6f35a6c27a9c25cad40c4df3b,1746494622,0,7.112737275922118,8.15666777473501,7.634702525328564,Evaluador
385a1bf6f35a6c27a9c25cad40c4df3b,1746499826,2,7.112737275922118,7.911620367888151,7.512178821905135,Evaluador
385a1bf6f35a6c27a9c25cad40c4df3b,1746496504,2,7.112737275922118,8.67115928173506,7.891948278828589,Evaluador
385a1bf6f35a6c27a9c25cad40c4df3b,1746492541,2,7.112737275922118,9.75740695274117,8.435072114331644,Evaluador
391509beb2a823fbc17babf1eb32a23c,1746499826,2,6.704741444113231,8.079230530735071,7.391985987424151,Evaluador
391509beb2a823fbc17babf1eb32a23c,1746490919,0,6.704741444113231,7.804017830443547,7.254379637278388,Evaluador
391509beb2a823fbc17babf1eb32a23c,1746490919,0,6.704741444113231,7.804017830443547,7.254379637278388,Evaluador
391509beb2a823fbc17babf1eb32a23c,1746494622,0,6.704741444113231,8.293593874900266,7.499167659506748,Evaluador
391509beb2a823fbc17babf1eb32a23c,1746499826,2,6.704741444113231,7.804017830443547,7.254379637278388,Evaluador
391509beb2a823fbc17babf1eb32a23c,1746496504,2,6.704741444113231,7.180835092170855,6.942788268142043,Evaluador
391509beb2a823fbc17babf1eb32a23c,1746492541,2,6.704741444113231,8.079230530735071,7.391985987424151,Evaluador
64be19dddec122f8ef541ee1d2766847,1746499826,2,7.274365388833915,9.103764158335926,8.18906477358492,Evaluador
64be19dddec122f8ef541ee1d2766847,1746490919,0,7.274365388833915,10.000965729664811,8.637665559249363,Evaluador
64be19dddec122f8ef541ee1d2766847,1746490919,0,7.274365388833915,10.000965729664811,8.637665559249363,Evaluador
64be19dddec122f8ef541ee1d2766847,1746494622,0,7.274365388833915,10.726029275147496,9.000197331990705,Evaluador
64be19dddec122f8ef541ee1d2766847,1746499826,2,7.274365388833915,9.15315768515276,8.213761536993337,Evaluador
64be19dddec122f8ef541ee1d2766847,1746496504,2,7.274365388833915,8.969078434578599,8.121721911706256,Evaluador
64be19dddec122f8ef541ee1d2766847,1746492541,2,7.274365388833915,9.624012190568076,8.449188789700996,Evaluador
66975d1a9599c26cff761d8a1c9468c9,1746499826,2,8.264846907428051,8.874802032474205,8.56982446995113,Evaluador
66975d1a9599c26cff761d8a1c9468c9,1746490919,0,8.264846907428051,9.09286421505103,8.67885556123954,Evaluador
66975d1a9599c26cff761d8a1c9468c9,1746490919,0,8.264846907428051,9.09286421505103,8.67885556123954,Evaluador
66975d1a9599c26cff761d8a1c9468c9,1746494622,0,8.264846907428051,10.87508404613177,9.56996547677991,Evaluador
66975d1a9599c26cff761d8a1c9468c9,1746499826,2,8.264846907428051,10.87508404613177,9.56996547677991,Evaluador
66975d1a9599c26cff761d8a1c9468c9,1746496504,2,8.264846907428051,10.944363347633187,9.604605127530618,Evaluador
66975d1a9599c26cff761d8a1c9468c9,1746492541,2,8.264846907428051,10.25073777790933,9.25779234266869,Evaluador
75124e736e33ebec9fed5f8d3079726e,1746499826,2,7.739198702123246,8.627917187855635,8.18355794498944,Evaluador
75124e736e33ebec9fed5f8d3079726e,1746490919,0,7.739198702123246,9.93307050300202,8.836134602562632,Evaluador
75124e736e33ebec9fed5f8d3079726e,1746490919,0,7.739198702123246,9.93307050300202,8.836134602562632,Evaluador
75124e736e33ebec9fed5f8d3079726e,1746494622,0,7.739198702123246,8.753734873780381,8.246466787951814,Evaluador
75124e736e33ebec9fed5f8d3079726e,1746499826,2,7.739198702123246,9.721709433389137,8.730454067756192,Evaluador
75124e736e33ebec9fed5f8d3079726e,1746496504,2,7.739198702123246,8.627917187855635,8.18355794498944,Evaluador
75124e736e33ebec9fed5f8d3079726e,1746492541,2,7.739198702123246,10.100176285538817,8.91968749383103,Evaluador
78e16ce0359765bfa0552e66218551cf,1746499826,2,5.961074998686707,6.029792243433198,5.995433621059952,Evaluador
78e16ce0359765bfa0552e66218551cf,1746490919,0,5.961074998686707,6.653533861271425,6.307304429979066,Evaluador
78e16ce0359765bfa0552e66218551cf,1746490919,0,5.961074998686707,6.653533861271425,6.307304429979066,Evaluador
